species,pu,amount
2,26061,195693.8
16,26061,1242.9
18,26061,2824.7
20,26061,24405.2
21,26061,4101321.6
22,26061,342803.1
6,30061,4008671.7
7,30061,245257.0
9,30061,1609933.0
10,30061,692410.0
11,30061,45523.3
12,30061,83990.6
26,30061,341.4
4,47051,3923.5
17,47051,14029.6
18,47051,1365622.3
19,47051,4399.1
20,47051,2496.8
21,47051,2140.1
18,22029,2982.1
19,22029,887589.3
20,22029,363683.9
28,22029,10708.5
3,22063,29302.6
4,22063,805955.6
17,22063,556215.3
18,22063,62880.4
19,22063,523973.6
20,22063,2850.1
28,22063,1246.9
1,25009,60292.6
2,25009,212.3
17,25009,15710.0
18,25009,771384.6
19,25009,7430.4
20,25009,47979.3
21,25009,167396.9
22,25009,2972.2
7,46019,5644.1
20,46019,233.8
21,46019,16.7
5,08035,13080.4
6,08035,318719.5
7,08035,423254.8
9,08035,107.7
20,08035,2260.8
24,08035,98614.1
3,45079,226073.5
4,45079,1042064.2
5,45079,83.7
17,45079,236201.2
18,45079,369116.7
19,45079,326429.8
20,45079,79347.5
18,18095,13395.0
20,18095,683.4
21,18095,1230.2
18,40099,520068.7
20,40099,901.0
1,54009,554.5
18,54009,122535.8
20,54009,20404.1
21,54009,135842.8
22,54009,1330.7
4,54013,524.5
18,54013,1490962.3
20,54013,393.4
21,54013,7605.6
1,51021,11984.2
4,51021,439.8
17,51021,107748.0
18,51021,1170825.4
21,51021,659.7
5,30111,60.7
7,30111,32456.8
20,30111,182.0
18,54043,1809980.3
21,54043,2179.7
6,06033,42229.6
7,06033,151989.3
9,06033,79436.3
14,06033,24928.5
15,06033,1622397.6
24,06033,1436364.2
25,06033,70692.7
26,06033,72925.1
3,13131,116322.4
4,13131,234037.9
17,13131,258571.7
18,13131,115084.1
19,13131,196656.9
5,08021,133667.1
6,08021,25638.7
7,08021,42563.2
9,08021,921842.0
10,08021,2160.6
14,08021,3817.0
22,08021,201941.0
24,08021,6481.7
5,49037,2054657.3
6,49037,6600.3
7,49037,125757.4
9,49037,20679.3
22,49037,82391.1
24,49037,129772.9
26,49037,100.4
17,18133,1528.3
18,18133,248346.5
20,18133,6749.9
21,18133,175625.5
4,47167,402.2
5,47167,134.1
18,47167,187443.4
19,47167,65028.6
20,47167,86347.3
21,47167,8849.3
28,47167,134.1
18,22121,844.6
19,22121,211255.7
20,22121,152978.2
28,22121,11930.0
18,29171,480914.8
20,29171,26550.9
21,29171,5910.0
6,56039,421479.8
9,56039,4693068.5
10,56039,4508607.2
14,56039,375200.2
20,56039,73.0
22,56039,465350.5
26,56039,3284.8
1,55043,15542.8
5,55043,225.3
18,55043,831988.9
20,55043,104519.5
21,55043,245418.1
22,55043,13740.7
18,38059,2036.1
20,38059,7444.6
21,38059,1463.5
22,38059,63.6
4,37041,313790.4
17,37041,56079.0
18,37041,73564.3
19,37041,35443.2
1,37021,132436.0
4,37021,1832.4
17,37021,85791.9
18,37021,3435007.4
21,37021,43978.8
5,06063,117365.4
7,06063,3709243.9
8,06063,177.3
9,06063,2381525.4
10,06063,231007.8
15,06063,11052383.9
23,06063,531.9
24,06063,439854.4
4,51730,29787.5
17,51730,4571.4
18,51730,14893.8
19,51730,589.9
20,51730,147.5
1,50023,25424.3
2,50023,93917.1
17,50023,138.9
21,50023,3730840.9
22,50023,73911.1
5,46093,966.8
7,46093,311240.5
20,46093,3014.0
1,18097,121.4
17,18097,242.8
18,18097,38601.8
20,18097,19179.5
21,18097,7040.6
22,18097,121.4
4,05017,22312.3
18,05017,12891.5
19,05017,69540.0
20,05017,308281.5
28,05017,371.9
3,13021,10750.2
4,13021,296674.7
17,13021,97525.2
18,13021,68677.6
19,13021,81670.6
20,13021,34725.5
4,05115,165533.6
5,05115,415.7
17,05115,223517.2
18,05115,1901402.6
19,05115,58399.2
20,05115,14028.3
4,51175,1260849.2
17,51175,129089.1
18,51175,524684.6
19,51175,304132.7
20,51175,6246.2
4,48183,119526.5
17,48183,71578.2
18,48183,9406.1
19,48183,89071.3
20,48183,1433.9
18,36087,384436.1
20,36087,6582.8
21,36087,22644.9
22,36087,2501.5
4,05089,355.8
5,05089,47849.4
17,05089,54875.6
18,05089,1483774.9
20,05089,5158.5
21,05089,444.7
4,51800,626915.0
17,51800,174167.2
18,51800,236380.2
19,51800,270604.5
20,51800,6090.8
5,08041,64222.1
6,08041,249589.5
7,08041,378185.8
9,08041,43541.3
10,08041,1317.9
14,08041,2281.0
20,08041,456.2
22,08041,1774.1
24,08041,37509.4
5,29187,5793.9
17,29187,12208.7
18,29187,1094536.7
20,29187,517.3
5,08061,4499.2
5,48487,897.7
24,48487,20017.7
26,48487,3231.6
6,41015,12915535.6
7,41015,192996.4
8,41015,613047.4
9,41015,22963.5
10,41015,30187.9
11,41015,110689.1
14,41015,4386.3
15,41015,14448.9
23,41015,470880.2
24,41015,108108.9
25,41015,3162767.2
26,41015,132620.5
5,08119,16198.3
6,08119,332864.4
7,08119,349412.6
9,08119,112138.0
10,08119,2049.8
14,08119,61443.4
22,08119,141684.8
24,08119,150.0
5,29049,2080.1
17,29049,7010.8
18,29049,108398.5
20,29049,26887.8
21,29049,8243.5
5,49051,86702.1
6,49051,109581.1
7,49051,4244.5
9,49051,293337.7
10,49051,10611.3
14,49051,207.0
22,49051,1139342.9
24,49051,358610.1
26,49051,1190.5
5,16029,9723.4
6,16029,477690.6
7,16029,270.1
9,16029,215590.1
10,16029,128511.4
14,16029,432.2
22,16029,595398.2
24,16029,972.3
26,16029,29170.3
4,37157,331875.8
5,37157,143.4
17,37157,241703.0
18,37157,2427208.9
20,37157,13762.5
4,05117,7786.4
17,05117,2725.2
18,05117,171430.9
19,05117,552575.8
20,05117,102780.6
28,05117,1168.0
4,05011,1180579.3
17,05011,56815.3
18,05011,196054.0
19,05011,461316.6
4,48193,39251.3
17,48193,2803.7
18,48193,88960.7
19,48193,38405.8
20,48193,13751.3
4,24011,46108.4
17,24011,8030.9
18,24011,421067.8
19,24011,19800.3
20,24011,4707.8
21,24011,415.4
1,27041,158.3
2,27041,79.1
17,27041,79.1
18,27041,12503.2
20,27041,712.2
21,27041,59113.2
22,27041,15114.6
5,30043,10983.1
6,30043,1529114.1
7,30043,91799.3
9,30043,31638.0
10,30043,1882951.2
14,30043,30900.3
20,30043,163.9
22,30043,409.8
26,30043,82.0
4,51059,16767.6
17,51059,4303.2
18,51059,1369746.0
19,51059,296.8
20,51059,14393.4
6,30023,289613.3
7,30023,228.1
9,30023,238290.4
10,30023,846105.7
14,30023,147734.0
22,30023,304.1
1,47001,779.5
4,47001,909.4
17,47001,9743.9
18,47001,1310492.1
18,39077,90091.1
20,39077,4326.1
21,39077,32770.2
3,13005,385746.3
4,13005,51004.7
17,13005,33247.5
18,13005,4659.7
19,13005,120837.0
4,10001,35810.9
17,10001,7973.0
18,10001,709732.2
19,10001,15270.3
20,10001,6216.2
21,10001,675.7
18,39173,10550.3
20,39173,1055.0
4,13157,129514.0
17,13157,37045.0
18,13157,690932.9
19,13157,18091.8
20,13157,1435.9
5,20003,9693.4
7,20003,578.7
17,20003,3182.9
18,20003,66479.5
20,20003,13527.4
21,20003,9838.1
17,17095,42522.3
18,17095,303521.3
19,17095,1240.7
20,17095,2707.0
21,17095,9474.5
5,30107,361.1
6,30107,296368.8
7,30107,18848.0
9,30107,23180.9
10,30107,9243.5
14,30107,18631.4
20,30107,1083.2
22,30107,577.7
4,47015,5377.2
5,47015,112.0
17,47015,60381.5
18,47015,601798.6
20,47015,112.0
1,23007,15071.7
2,23007,1750351.3
17,23007,340.0
18,23007,113.3
19,23007,113.3
20,23007,7365.8
21,23007,6696459.3
22,23007,385970.3
1,21165,7077.7
18,21165,888684.2
21,46089,342.9
5,08051,159574.5
6,08051,467424.8
7,08051,49528.5
9,08051,2458468.8
10,08051,1104716.8
14,08051,1470.4
20,08051,4179.0
22,08051,2054966.7
24,08051,468276.1
1,26029,133854.6
2,26029,341568.7
20,26029,882.3
22,26029,1110665.6
18,27151,1248.4
20,27151,5243.3
21,27151,2163.9
18,39147,15011.2
20,39147,408.5
21,39147,816.9
3,13267,291226.1
4,13267,182965.7
17,13267,158869.4
18,13267,54337.3
19,13267,235784.0
20,13267,10494.6
4,48429,150388.0
17,48429,3740.1
18,48429,120771.4
19,48429,11481.3
20,48429,133514.0
1,37117,801.5
3,37117,400.7
4,37117,1513815.0
17,37117,162902.9
18,37117,182739.8
19,37117,1293204.8
20,37117,127036.2
5,30081,86.8
6,30081,4076290.3
7,30081,483285.0
9,30081,1875777.4
10,30081,1349796.0
12,30081,43043.5
14,30081,114204.2
20,30081,1648.8
22,30081,6942.5
4,13317,1080933.0
17,13317,116962.9
18,13317,304139.8
19,13317,4439.3
20,13317,2718.0
6,53043,75614.2
7,53043,312705.6
9,53043,655.4
10,53043,178.8
12,53043,59.6
20,53043,297.9
6,06081,29091.9
13,06081,367804.8
14,06081,39481.9
15,06081,2857.2
24,06081,391441.9
25,06081,551707.2
26,06081,2857.2
18,39171,24317.8
20,39171,9107.8
21,39171,13297.4
5,08009,4811.5
6,16021,2201305.5
7,16021,176581.7
8,16021,99.4
9,16021,2379080.4
10,16021,261392.6
11,16021,624299.8
12,16021,76061.4
20,16021,3479.9
22,16021,3778.2
26,16021,596.6
5,16007,8056.3
6,16007,290025.9
7,16007,181.7
9,16007,139137.3
10,16007,54455.6
14,16007,2059.5
22,16007,267068.5
24,16007,2241.2
26,16007,39069.9
18,39159,23421.1
20,39159,7596.0
21,39159,949.5
1,39035,745.1
18,39035,155725.3
20,39035,34806.7
21,39035,118364.0
22,39035,745.1
4,48285,32648.8
17,48285,1238.4
18,48285,36307.7
19,48285,4278.1
20,48285,26569.3
28,48285,675.5
7,40105,124.4
17,40105,311.0
18,40105,355735.4
20,40105,12500.5
21,40105,373.1
3,13125,538.0
4,13125,294522.2
17,13125,70171.9
18,13125,35662.4
19,13125,24671.6
20,13125,384.3
5,41059,616.9
6,41059,2498655.6
7,41059,1525571.6
9,41059,1830809.3
10,41059,210236.5
12,41059,15298.9
20,41059,123.4
24,41059,616.9
5,46102,260.6
7,46102,130560.4
18,46102,738.4
20,46102,15375.4
5,20117,703.7
18,20117,28397.7
20,20117,39505.5
21,20117,25884.6
17,22065,869.1
18,22065,6083.4
19,22065,407586.2
20,22065,414042.0
28,22065,5090.2
7,30105,10999.4
20,30105,4273.3
4,13313,133485.9
5,13313,93.7
17,13313,13863.8
18,13313,447950.4
19,13313,3559.6
20,13313,468.4
5,20203,873.0
7,20203,102.7
20,20203,462.2
5,46023,18155.2
17,46023,674.7
18,46023,4109.5
20,46023,2269.4
21,46023,4968.1
5,31027,1720.5
17,31027,1229.0
18,31027,17451.2
20,31027,36377.2
21,31027,63414.2
6,53035,2361366.5
11,53035,22936.1
23,53035,771831.4
26,53035,5471.0
1,17111,118.2
18,17111,163747.2
19,17111,118.2
20,17111,8748.9
21,17111,6029.7
7,30069,17790.3
20,30069,100.4
5,29033,29469.0
17,29033,15399.9
18,29033,131469.7
20,29033,81372.4
21,29033,5798.7
6,53075,3641.4
7,53075,41460.1
9,53075,468.2
10,53075,52.0
20,53075,156.1
18,27147,5297.8
20,27147,10501.0
21,27147,2081.3
22,27147,1135.2
5,31169,1905.6
17,31169,90.7
18,31169,6715.1
20,31169,26951.1
21,31169,3539.0
4,47033,868.7
18,47033,39267.1
19,47033,86526.6
20,47033,14768.6
18,19079,46317.3
20,19079,6330.4
21,19079,4747.8
5,39165,574.6
17,39165,4596.9
18,39165,205709.5
20,39165,45738.7
21,39165,35280.9
4,13255,250118.1
17,13255,47312.4
18,13255,201189.7
19,13255,32140.1
20,13255,1975.1
4,34019,400.7
5,34019,28718.5
16,34019,534.3
18,34019,537904.4
20,34019,3472.9
21,34019,251787.9
22,34019,267.1
5,29217,86.7
7,29217,1821.1
17,29217,3121.9
18,29217,293028.2
20,29217,317309.9
21,29217,33213.9
1,18121,37266.3
18,18121,463712.8
20,18121,3276.2
21,18121,303727.1
22,18121,136.5
18,19069,7877.7
20,19069,14410.4
21,19069,4131.0
22,19069,96.1
4,13035,284247.2
5,13035,83.5
17,13035,74881.0
18,13035,149678.5
19,13035,12104.5
20,13035,3840.1
5,08039,845.1
7,08039,48543.5
20,08039,198.8
24,08039,522.0
1,44001,475.6
17,44001,79.3
18,44001,4042.2
20,44001,4993.3
21,44001,634.1
4,48035,77959.0
17,48035,16770.0
18,48035,409225.1
19,48035,38623.2
20,48035,21995.7
1,44005,5857.7
2,44005,84.9
5,44005,254.7
17,44005,169.8
18,44005,89223.6
19,44005,933.8
20,44005,22921.4
21,44005,12819.0
1,39045,211.4
4,39045,2113.8
17,39045,19235.8
18,39045,253764.2
20,39045,9829.3
21,39045,43967.5
22,39045,105.7
21,38069,1018.2
22,38069,898.4
1,17015,1381.9
5,17015,212.6
17,17015,318.9
18,17015,120013.5
19,17015,106.3
20,17015,75260.9
21,17015,17539.6
22,17015,4039.4
18,27125,4381.2
20,27125,695.4
21,27125,10431.5
22,27125,61267.6
5,41031,2321643.0
6,41031,736878.0
7,41031,1867907.2
9,41031,526176.5
10,41031,27405.8
11,41031,154.0
14,41031,538.9
15,41031,77752.5
24,41031,12317.2
4,47021,339.9
17,47021,453.2
18,47021,956979.1
19,47021,793.0
20,47021,3851.9
5,46127,82.5
18,46127,907.2
20,46127,6103.1
21,46127,1649.5
3,01051,162.3
4,01051,830439.5
17,01051,175644.9
18,01051,359240.5
19,01051,64578.9
20,01051,15414.6
1,13187,1797.3
4,13187,117238.4
17,13187,409919.5
18,13187,954912.1
20,13187,138.3
1,39083,2135.6
18,39083,364016.6
20,39083,5018.7
21,39083,174800.6
22,39083,640.7
18,19017,11843.8
20,19017,73005.6
21,19017,6939.7
22,19017,18598.4
4,48175,125.1
18,48175,35.7
19,48175,71.5
20,48175,2180.1
1,37089,57011.1
4,37089,1727.6
17,37089,53555.9
18,37089,1990897.6
3,12061,305820.5
4,12061,2269.3
17,12061,3604.2
18,12061,27098.0
19,12061,138026.4
27,12061,2269.3
28,12061,267.0
5,31049,10556.6
7,31049,81.8
20,31049,2864.2
1,36051,4954.3
16,36051,646.2
17,36051,215.4
18,36051,100379.1
20,36051,21432.9
21,36051,816926.3
22,36051,538.5
18,19141,6285.7
20,19141,93.8
21,19141,656.7
4,48059,19264.9
17,48059,1456.6
18,48059,48773.2
19,48059,17855.3
20,48059,34254.0
4,48379,688.2
17,48379,540.7
18,48379,42424.0
19,48379,29249.5
20,48379,16517.3
5,20067,1609.6
1,51105,4881.3
17,51105,6294.3
18,51105,1324114.6
20,51105,128.5
21,51105,513.8
5,35051,667363.3
6,35051,30201.0
7,35051,286329.2
9,35051,943.8
20,35051,2903.9
24,35051,41707.9
26,35051,1125.3
4,05043,1362179.9
17,05043,149137.6
18,05043,173698.7
19,05043,272097.2
20,05043,30412.7
28,05043,154.0
5,31123,7941.7
7,31123,12494.3
17,31123,252.9
20,31123,21144.2
5,29015,6259.5
17,29015,11170.7
18,29015,1377657.0
20,29015,9437.3
21,29015,2407.5
4,05109,1296477.1
17,05109,124387.1
18,05109,250722.6
19,05109,19893.7
20,05109,4306.9
5,08077,2090834.8
6,08077,2895.9
7,08077,54452.0
9,08077,266427.4
10,08077,407.9
22,08077,650650.5
24,08077,590773.7
26,08077,2161.8
4,29065,4722.0
17,29065,34114.1
18,29065,1999528.1
20,29065,385.5
21,29065,96.4
1,51185,5173.0
4,51185,240.6
17,51185,2406.0
18,51185,1851799.9
20,51185,360.9
21,51185,39819.8
1,42103,14536.6
17,42103,16670.4
18,42103,2172882.0
20,42103,266.7
21,42103,875927.6
1,42115,13628.9
2,42115,603.1
17,42115,723.7
18,42115,96729.3
20,42115,5427.5
21,42115,2770897.2
22,42115,1206.1
4,48343,61204.8
17,48343,77138.5
18,48343,34128.3
19,48343,34935.7
20,48343,32028.9
1,42125,716.0
17,42125,102.3
18,42125,827339.8
20,42125,17082.8
21,42125,726991.1
22,42125,920.6
1,50001,40532.6
2,50001,13556.1
17,50001,3660.1
18,50001,26976.5
20,50001,43786.1
21,50001,2575243.7
22,50001,23858.7
5,20103,38315.7
7,20103,229.0
17,20103,2060.8
18,20103,209820.2
20,20103,20150.1
21,20103,14196.6
1,26121,268879.2
2,26121,658.3
18,26121,282.1
21,26121,188.1
22,26121,788486.5
4,28049,216151.7
17,28049,104748.4
18,28049,1728548.3
19,28049,282700.9
20,28049,22227.4
4,48281,123518.6
17,48281,2877.7
18,48281,22534.4
19,48281,41571.3
20,48281,22534.4
1,51107,148.8
4,51107,31555.4
5,51107,297.7
17,51107,10865.8
18,51107,1173503.3
20,51107,21731.5
21,51107,148.8
5,29185,1104.1
17,29185,2852.2
18,29185,947490.5
20,29185,18585.5
21,29185,3680.3
1,36025,62288.9
2,36025,364.3
16,36025,1942.7
17,36025,44318.6
18,36025,151047.7
20,36025,121.4
21,36025,6251600.6
22,36025,485.7
7,30071,118768.0
9,30071,102.7
10,30071,16869.1
20,30071,615.9
22,30071,5337.9
5,29129,88.6
18,29129,393264.9
20,29129,32262.4
21,29129,2747.6
6,53045,8606128.1
9,53045,839682.4
10,53045,246.5
11,53045,734413.9
23,53045,765230.2
26,53045,6902.8
4,37127,901898.5
17,37127,802336.0
18,37127,572970.8
19,37127,725939.9
20,37127,20867.5
4,51199,197994.5
17,51199,32460.4
18,51199,223569.4
19,51199,4496.7
20,51199,1967.3
17,29159,39045.8
18,29159,303496.1
20,29159,39045.8
21,29159,13739.9
6,30063,5278010.6
7,30063,376260.5
9,30063,2006418.5
10,30063,1409857.4
11,30063,6384.3
12,30063,166904.4
14,30063,17411.8
20,30063,2819.1
22,30063,7213.5
5,20019,585.5
7,20019,658.6
17,20019,1683.2
18,20019,248966.9
20,20019,7391.4
21,20019,1463.7
4,48459,166549.9
17,48459,314582.9
18,48459,27674.0
19,48459,75939.0
20,48459,2226.1
4,51047,74899.9
5,51047,786.8
17,51047,5822.0
18,51047,1315468.2
19,51047,629.4
20,51047,12902.9
21,51047,472.1
4,40061,22278.4
5,40061,528.9
17,40061,61282.3
18,40061,600989.3
19,40061,6214.2
20,40061,6875.2
1,54069,112.6
18,54069,92749.9
20,54069,12606.8
21,54069,168278.1
22,54069,1125.6
4,54065,839.1
17,54065,239.7
18,54065,980549.0
20,54065,359.6
21,54065,8510.9
1,51165,3944.4
2,51165,136.0
4,51165,952.1
17,51165,56989.8
18,51165,2865405.3
20,51165,816.1
21,51165,4624.5
18,18183,22092.3
20,18183,377.6
21,18183,1132.9
5,06093,1060631.6
6,06093,593340.4
7,06093,6161611.5
8,06093,12123.5
9,06093,4590364.9
10,06093,352652.4
13,06093,178.3
14,06093,15332.7
15,06093,25560703.7
22,06093,15332.7
23,06093,2674.3
24,06093,1404547.9
25,06093,697281.9
26,06093,74524.1
18,46037,480.9
21,46037,641.2
4,22071,89.2
17,22071,1338.2
18,22071,2051.9
19,22071,67622.4
20,22071,7226.1
28,22071,178.4
3,01073,4714.8
4,01073,1171084.5
17,01073,73551.3
18,01073,1191436.9
19,01073,6836.5
20,01073,20745.2
4,01127,557310.5
17,01127,41780.5
18,01127,1557509.8
19,01127,14718.1
20,01127,1424.3
17,29063,1669.0
18,29063,96436.3
20,29063,22494.5
21,29063,8054.5
3,12039,639656.9
4,12039,267680.3
17,12039,363506.4
18,12039,186243.4
19,12039,285947.5
4,13083,43426.8
17,13083,9763.4
18,13083,526003.5
19,13083,1017.0
4,28033,5405.7
17,28033,880.0
18,28033,381665.3
19,28033,100570.6
20,28033,46136.7
1,51187,1364.7
4,51187,272.9
17,51187,8733.9
18,51187,971786.0
20,51187,818.8
21,51187,545.9
18,17047,49614.1
20,17047,25502.6
21,17047,695.5
4,47113,41592.6
17,47113,14915.1
18,47113,889329.6
19,47113,155578.1
20,47113,12126.1
21,47113,121.3
3,01111,3027.1
4,01111,543371.8
17,01111,179875.9
18,01111,810636.5
19,01111,5576.3
20,01111,2947.5
1,37009,78946.8
4,37009,140.2
17,37009,6029.7
18,37009,2128197.0
21,37009,54267.1
5,08033,417548.3
6,08033,519.1
7,08033,203556.8
9,08033,410124.5
20,08033,51.9
22,08033,238910.5
24,08033,353745.4
26,08033,51.9
1,39089,536.9
17,39089,107.4
18,39089,637193.7
20,39089,8483.0
21,39089,110923.7
22,39089,3221.4
4,51683,1427.4
18,51683,2950.0
20,51683,475.8
4,05139,2184214.5
17,05139,140974.9
18,05139,288340.0
19,05139,536857.9
20,05139,545.5
1,17071,121.6
17,17071,364.8
18,17071,249800.5
19,17071,121.6
20,17071,25174.6
21,17071,34174.3
3,01101,969.2
4,01101,854196.6
5,01101,881.1
17,01101,49868.5
18,01101,147050.4
19,01101,133746.3
20,01101,130838.8
5,08005,7624.9
6,08005,378.5
7,08005,54.1
20,08005,10707.3
24,08005,1081.5
4,21155,434.1
5,21155,5318.2
17,21155,7597.4
18,21155,599655.0
20,21155,542.7
21,21155,2387.8
6,53057,4813596.4
9,53057,5828368.4
10,53057,1275.8
11,53057,4867945.5
14,53057,15054.4
20,53057,19392.2
22,53057,2806.8
23,53057,2205604.4
26,53057,1786.1
3,28067,184168.6
4,28067,1067256.2
17,28067,436543.5
18,28067,365078.5
19,28067,381146.9
20,28067,1797.9
1,55021,37505.1
2,55021,1880.2
17,55021,593.7
18,55021,291233.6
20,55021,66005.0
21,55021,13656.2
22,55021,18604.1
3,37019,398202.2
4,37019,2484157.0
17,37019,283732.8
18,37019,192206.1
19,37019,416019.4
1,27029,34451.6
2,27029,82358.5
17,27029,73.9
18,27029,39848.5
20,27029,25358.2
21,27029,83319.6
22,27029,1626913.9
4,51131,65857.9
17,51131,36633.4
18,51131,119916.2
19,51131,47335.3
20,51131,2881.3
21,51131,137.2
5,20163,2982.1
18,20163,3168.4
20,20163,12860.2
21,20163,931.9
1,18041,113.0
18,18041,109980.2
20,18041,7121.0
21,18041,59454.8
22,18041,226.1
5,31079,833.4
18,31079,1859.0
20,31079,25898.0
21,31079,833.4
5,31081,1964.6
18,31081,5402.7
20,31081,25638.4
21,31081,2455.8
5,31115,2194.8
17,31115,493.8
20,31115,1426.6
7,30091,47.8
20,30091,262.7
5,31063,7172.2
6,31063,62.9
7,31063,314.6
18,31063,5096.0
20,31063,10255.0
21,31063,4089.4
3,01007,70345.3
4,01007,1265005.7
17,01007,123320.3
18,01007,427170.6
19,01007,115369.8
20,01007,10456.7
3,28075,787.5
4,28075,1249248.4
17,28075,241412.6
18,28075,1085681.8
19,28075,224313.5
20,28075,3374.8
18,27011,847.4
20,27011,1059.3
21,27011,105.9
5,27013,1440.8
7,27013,96.1
17,27013,3361.9
18,27013,31217.7
20,27013,26895.2
21,27013,68006.6
22,27013,576.3
1,51091,14772.3
2,51091,289.7
17,51091,117743.6
18,51091,1841897.4
20,51091,579.3
21,51091,205797.8
4,51177,425841.1
17,51177,12288.4
18,51177,1703994.4
19,51177,25049.5
20,51177,16699.6
